"address","city","country_code","domain","fid","kgmid","latitude","longitude","neighborhood","phone","phone_unformatted","place_id","popular_times_weekly/0/close","popular_times_weekly/0/day","popular_times_weekly/0/open","popular_times_weekly/1/close","popular_times_weekly/1/day","popular_times_weekly/1/open","popular_times_weekly/2/close","popular_times_weekly/2/day","popular_times_weekly/2/open","popular_times_weekly/3/close","popular_times_weekly/3/day","popular_times_weekly/3/open","popular_times_weekly/4/close","popular_times_weekly/4/day","popular_times_weekly/4/open","popular_times_weekly/5/close","popular_times_weekly/5/day","popular_times_weekly/5/open","popular_times_weekly/6/close","popular_times_weekly/6/day","popular_times_weekly/6/open","popular_times_weekly/7/close","popular_times_weekly/7/day","popular_times_weekly/7/open","postal_code","reviews_count","state","street","title","total_score","website"
"Estemed Guzellik Merkezi, Caddebostan, Bağdat Cad. No:271/10, 34728 Kadıköy/İstanbul, Türkiye","Kadıköy","TR",,"0x14cac7763911fc01:0xb0058811678607d5","/g/1thh4s29","40.9692999","29.0643363","Bağdat Cad. No:271/10","+905337476433","0533 747 64 33","ChIJAfwROXbHyhQR1QeGZxGIBbA","7pm","Saturday","9:30am","7pm","Friday","9:30am","7pm","Thursday","9:30am","7pm","Wednesday","9:30am","7pm","Tuesday","9:30am","7pm","Monday","9:30am",,"Sunday",,"7pm","Saturday","9:30am","34728","26","İstanbul","Bağdat Cad. No:271/10","Estemed Guzellik Merkezi","4.8",
"Lalin Cadde Bay & Bayan Güzellik Salonu, Caddebostan, Operatör Cemil Topuzlu Cd. 58/5, 34728 Kadıköy/İstanbul, Türkiye","Kadıköy","TR",,"0x14cac73d2e84bf7d:0x1b6fd6459dbe64a0","/g/11h31zr0tn","40.9678576","29.0545519","Operatör Cemil Topuzlu Cd. 58/5","+905056155331","0505 615 53 31","ChIJfb-ELj3HyhQRoGS-nUXWbxs","7:30pm","Saturday","10am","7:30pm","Friday","10am","7:30pm","Thursday","10am","7:30pm","Wednesday","10am","7:30pm","Tuesday","10am","7:30pm","Monday","10am","7:30pm","Sunday","10am","7:30pm","Saturday","10am","34728","67","İstanbul","Operatör Cemil Topuzlu Cd. 58/5","Lalin Cadde Bay & Bayan Güzellik Salonu","5",
"Feride Deniz Beauty (Güzellik Merkezi), Eğitim mahalles Ahsen Çıkmazı Sokak 2/2 Kadıköy, 34722 Kadıköy/İstanbul, Türkiye","Kadıköy","TR",,"0x14cab940efadc949:0x9f269e7c2a1b564d","/g/11tcff7k_m","40.9914956","29.0398651","Eğitim mahalles Ahsen Çıkmazı Sokak 2/2 Kadıköy","+905323894211","0532 389 42 11","ChIJScmt70C5yhQRTVYbKnyeJp8","7:30pm","Saturday","9:30am","7:30pm","Friday","9:30am","7:30pm","Thursday","9:30am","7:30pm","Wednesday","9:30am","7:30pm","Tuesday","9:30am","7:30pm","Monday","9:30am","7:30pm","Sunday","9:30am","7:30pm","Saturday","9:30am","34722","79","İstanbul","Eğitim mahalles Ahsen Çıkmazı Sokak 2/2 Kadıköy","Feride Deniz Beauty (Güzellik Merkezi)","4.6",
"Kadınım Güzellik Salonu, Acıbadem, Ulusuluk Sk. No:43 D:B, 34718 Kadıköy/İstanbul, Türkiye","Kadıköy","TR",,"0x14cab80cc001f61b:0xd30f726427c03ab2","/g/11dynzrz1d","40.9975053","29.0386965","Ulusuluk Sk. No:43 D:B","+905322242810","0532 224 28 10","ChIJG_YBwAy4yhQRsjrAJ2RyD9M","7:30pm","Saturday","9:30am","7:30pm","Friday","9:30am","7:30pm","Thursday","9:30am","7:30pm","Wednesday","9:30am","7:30pm","Tuesday","9:30am","7:30pm","Monday","9:30am","6pm","Sunday","12","7:30pm","Saturday","9:30am","34718","62","İstanbul","Ulusuluk Sk. No:43 D:B","Kadınım Güzellik Salonu","4.9",
"Gul Guzellik Salonu, Fenerbahçe, Lalezar Sk. 3 C, 34726 Kadıköy/İstanbul, Türkiye","Kadıköy","TR",,"0x14cac7828ee9c13d:0xe842eedf0cca33df","/g/11h0jgyfm","40.9747535","29.0477305","Lalezar Sk. 3 C","+902163859440","(0216) 385 94 40","ChIJPcHpjoLHyhQR3zPKDN_uQug","8pm","Saturday","8:30am","8pm","Friday","8:30am","8pm","Thursday","8:30am","8pm","Wednesday","8am","8pm","Tuesday","8:30am","8pm","Monday","8:30am","8pm","Sunday","8:30am","8pm","Saturday","8:30am","34726","35","İstanbul","Lalezar Sk. 3 C","Gul Guzellik Salonu","4.4",
"Bwell Kadıköy Güzellik Merkezi, Caferağa, Arayıcıbaşı Sk. No:2 D:2A, 34710 Kadıköy/İstanbul, Türkiye","Kadıköy","TR",,"0x14cab9160511ceb9:0xbcea7beddaf19cc1","/g/11xvlxnjdr","40.9876707","29.0270402","Arayıcıbaşı Sk. No:2 D:2A","+905305900303","0530 590 03 03","ChIJuc4RBRa5yhQRwZzx2u176rw","7pm","Saturday","10am","7pm","Friday","10am","7pm","Thursday","10am","7pm","Wednesday","10am","7pm","Tuesday","10am","7pm","Monday","10am","7pm","Sunday","10am","7pm","Saturday","10am","34710","72","İstanbul","Arayıcıbaşı Sk. No:2 D:2A","Bwell Kadıköy Güzellik Merkezi","4.9",
"Sisters güzellik salonu, Nihat Kızıltan sokak er öz apartmanı no 6, 34270 Kadıköy/İstanbul, Türkiye","Kadıköy","TR",,"0x14cac7dc65ad5771:0xdfc22b3dd4c285f0","/g/11ghfbhxnm","40.9638853","29.072657","Nihat Kızıltan sokak er öz apartmanı no 6","+902163635658","(0216) 363 56 58","ChIJcVetZdzHyhQR8IXC1D0rwt8","6pm","Saturday","9am","6pm","Friday","9am","6pm","Thursday","9am","6pm","Wednesday","9am","6pm","Tuesday","9am","6pm","Monday","9am",,"Sunday",,"6pm","Saturday","9am","34270","27","İstanbul","Nihat Kızıltan sokak er öz apartmanı no 6","Sisters güzellik salonu","4.7",
"Grace & Glow Lazer Epilasyon - Protez Tırnak - Zayıflama - Kalıcı Makyaj - Güzellik Salonu, Altıntepe Mah, Küçükyalı, Bağdat Cad. No:80, 34840 Maltepe/İstanbul, Türkiye","Maltepe","TR",,"0x14cac7c4d36d7d3b:0xc15249181f1e906","/g/11vfb3w8c4","40.9503516","29.1036368","Altıntepe Mah, Bağdat Cad. No:80","+905383106779","0538 310 67 79","ChIJO31t08THyhQRBunxgZEkFQw","7pm","Saturday","10am","7pm","Friday","10am","7pm","Thursday","10am","7pm","Wednesday","10am","7pm","Tuesday","10am","7pm","Monday","10am",,"Sunday",,"7pm","Saturday","10am","34840","42","İstanbul","Altıntepe Mah, Bağdat Cad. No:80","Grace & Glow Lazer Epilasyon - Protez Tırnak - Zayıflama - Kalıcı Makyaj - Güzellik Salonu","4.9",
"Lou Beauty, Sahrayı Cedit, Mengi Sk. No:10, 34734 Kadıköy/İstanbul, Türkiye","Kadıköy","TR",,"0x14cac7ca3934e3e1:0xf6fd5cb7ed0b2a30","/g/11b6gjjq3k","40.9835734","29.0876956","Mengi Sk. No:10","+905307343371","0530 734 33 71","ChIJ4eM0OcrHyhQRMCoL7bdc_fY","7:30pm","Saturday","9:30am","7:30pm","Friday","9:30am","7:30pm","Thursday","9:30am","7:30pm","Wednesday","9:30am","7:30pm","Tuesday","9:30am","7:30pm","Monday","9:30am",,"Sunday",,"7:30pm","Saturday","9:30am","34734","38","İstanbul","Mengi Sk. No:10","Lou Beauty","4.5",
"AKADEMİ PARİS ESTETİK & BUZ LAZER Cadde, İnci, Suadiye Plaj Yolu Sk.2 D:4, Apt. Kat 2, 34740 Kadıköy/İstanbul, Türkiye","Kadıköy","TR",,"0x14cac70575967d83:0x4549a02fa295bcec","/g/11df5w1cgh","40.9590983","29.0823328","İnci, Suadiye Plaj Yolu Sk.2 D:4, Apt. Kat 2","+905012504444","0501 250 44 44","ChIJg32WdQXHyhQR7LyVoi-gSUU",,"Saturday","Eid al-Adha hours","8pm","Friday","9:30am","8pm","Thursday","9:30am","8pm","Wednesday","9:30am","8pm","Tuesday","9:30am","8pm","Monday","9:30am","8pm","Sunday","9:30am",,"Saturday","Eid al-Adha hours","34740","85","İstanbul","İnci, Suadiye Plaj Yolu Sk.2 D:4, Apt. Kat 2","AKADEMİ PARİS ESTETİK & BUZ LAZER Cadde","4.9",
"Habibe Demirci Güzellik Salonu, Erenköy, Hacı Hakkıbey Sok. no:10/A, 34100 Kadıköy/İstanbul, Türkiye","Kadıköy","TR",,"0x14cac7adf80418e1:0x1f66fb4cd4833ecc","/g/11r226vn77","40.9690942","29.0753488","Hacı Hakkıbey Sok. no:10/A","+902163866343","(0216) 386 63 43","ChIJ4RgE-K3HyhQRzD6D1Ez7Zh8","24 hours","Saturday","24 hours","24 hours","Friday","24 hours","24 hours","Thursday","24 hours","24 hours","Wednesday","24 hours","24 hours","Tuesday","24 hours","24 hours","Monday","24 hours","24 hours","Sunday","24 hours","24 hours","Saturday","24 hours","34100","21","İstanbul","Hacı Hakkıbey Sok. no:10/A","Habibe Demirci Güzellik Salonu","5",
"Yess Guzellik Salonlari, gunay apt, Küçükyalı, Mektep Cd. no 26/A, 34840 Maltepe/İstanbul, Türkiye","Maltepe","TR",,"0x14cac6f1fd86dbf5:0x473a8cb7d0d3d8c4","/g/1vq89kjh","40.9491433","29.1099686","gunay apt, Mektep Cd. no 26/A",,,"ChIJ9duG_fHGyhQRxNjT0LeMOkc","8:45pm","Saturday","7am","8:45pm","Friday","7am","8:45pm","Thursday","7am","8:45pm","Wednesday","7am",,"Tuesday",,"8:45pm","Monday","7am","8pm","Sunday","8am","8:45pm","Saturday","7am","34840","54","İstanbul","gunay apt, Mektep Cd. no 26/A","Yess Guzellik Salonlari","4",
"Nagihan Yastı Beauty Kalıcı Makyaj | Microblading | Lazer Epilasyon ve Cilt Bakımı, İçerenköy, Alanaldı Cd. No:6 D:1, 34752 Ataşehir/İstanbul, Türkiye","Ataşehir","TR",,"0x14cac7b972a67cd1:0x6372d48359434f80","/g/11jygq6rd5","40.9679909","29.1146679","Alanaldı Cd. No:6 D:1","+905461611734","0546 161 17 34","ChIJ0XymcrnHyhQRgE9DWYPUcmM","7pm","Saturday","10am","7pm","Friday","10am","7pm","Thursday","10am","7pm","Wednesday","10am","7pm","Tuesday","10am","7pm","Monday","10am",,"Sunday",,"7pm","Saturday","10am","34752","66","İstanbul","Alanaldı Cd. No:6 D:1","Nagihan Yastı Beauty Kalıcı Makyaj | Microblading | Lazer Epilasyon ve Cilt Bakımı","4.6",
"İmposing Güzellik Merkezi, Suadiye, Tonozlu Sk. No:25/23, 34740 Kadıköy/İstanbul, Türkiye","Kadıköy","TR",,"0x14cac70e8bffd785:0x53e80cb36a024b17","/g/1ptwkcjnz","40.9658782","29.0810734","Tonozlu Sk. No:25/23","+902164105545","(0216) 410 55 45","ChIJhdf_iw7HyhQRF0sCarMM6FM","5:30pm","Saturday","10:30am","7:30pm","Friday","10am","7:30pm","Thursday","10am",,"Wednesday",,"7:30pm","Tuesday","10am","7:30pm","Monday","10am",,"Sunday",,"5:30pm","Saturday","10:30am","34740","33","İstanbul","Tonozlu Sk. No:25/23","İmposing Güzellik Merkezi","4.8",
"Neşe Canlı Beauty Spa, Yunus Apt, Kozyatağı, Erenköy, İnönü Cd. No:61, 34738 Kadıköy/İstanbul, Türkiye","Kadıköy","TR",,"0x14cac7b446e78a03:0x6ace7bded0f5968e","/g/11bxb34xv4","40.9797166","29.0884227","Yunus Apt, Kozyatağı, İnönü Cd. No:61","+902164673030","(0216) 467 30 30","ChIJA4rnRrTHyhQRjpb10N57zmo",,"Saturday","Eid al-Adha hours","8pm","Friday","9am","8pm","Thursday","9am","8pm","Wednesday","9am","8pm","Tuesday","9am","8pm","Monday","9am","7pm","Sunday","10am",,"Saturday","Eid al-Adha hours","34738","396","İstanbul","Yunus Apt, Kozyatağı, İnönü Cd. No:61","Neşe Canlı Beauty Spa","4.5",
"Lunarella Güzellik Merkezi, Osmanağa, Körler Sk. No:6 kat 2, Daire No: 2, 34714 Kadıköy/İstanbul, Türkiye","Kadıköy","TR",,"0x14cab9dfb1e4a5e1:0xb2349e044187b3e9","/g/11n4sszrvx","40.9910088","29.0246527","Körler Sk. No:6 kat 2, Daire No: 2","+905421568686","0542 156 86 86","ChIJ4aXksd-5yhQR6bOHQQSeNLI","8pm","Saturday","11am","8pm","Friday","11am","8pm","Thursday","11am","8pm","Wednesday","11am","8pm","Tuesday","11am",,"Monday",,"8pm","Sunday","11am","8pm","Saturday","11am","34714","20","İstanbul","Körler Sk. No:6 kat 2, Daire No: 2","Lunarella Güzellik Merkezi","3.8",
"ŞERİleydi BEAUTY, Yıldız Mahallesi Serencebey yokuşu sokak No:1/41 Fırat İş Hanı Kat:6, 34349 Beşiktaş/İstanbul, Türkiye","Beşiktaş","TR",,"0x14cab76dd7ee6fb5:0xc24549d88df2db08","/g/11h57gkdr5","41.042857","29.008066","Yıldız Mahallesi Serencebey yokuşu sokak No:1/41 Fırat İş Hanı Kat:6","+905330568381","0533 056 83 81","ChIJtW_u1223yhQRCNvyjdhJRcI","8pm","Saturday","9am","8pm","Friday","9am","8pm","Thursday","9am","8pm","Wednesday","9am","8pm","Tuesday","9am","8pm","Monday","9am",,"Sunday",,"8pm","Saturday","9am","34349","147","İstanbul","Yıldız Mahallesi Serencebey yokuşu sokak No:1/41 Fırat İş Hanı Kat:6","ŞERİleydi BEAUTY","4.4",
"Aysestetik Güzellik Merkezi, Bostancı, Bağdat Cad., 34360 Kadıköy/İstanbul, Türkiye","Kadıköy","TR",,"0x14cab71800050729:0xb7da34bce21365c6","/g/11g0hsz9l3","40.9579345","29.0851603","Bağdat Cad.","+905414575757","0541 457 57 57","ChIJKQcFABi3yhQRxmUT4rw02rc","3pm","Saturday","10am","7pm","Friday","10am","7pm","Thursday","10am","7pm","Wednesday","10am","7pm","Tuesday","10am","7pm","Monday","10am",,"Sunday",,"3pm","Saturday","10am","34360","56","İstanbul","Bağdat Cad.","Aysestetik Güzellik Merkezi","4.4",
"Emine Kalkan Güzellik Merkezi, Örnek, Yunus Emre Cd No:36, 34704 Ataşehir/İstanbul, Türkiye","Ataşehir","TR",,"0x14cac72d5686ff4b:0x2acc92a71664f2ad","/g/11hyh8m57p","40.9975","29.0820621","Yunus Emre Cd No:36","+905324405285","0532 440 52 85","ChIJS_-GVi3HyhQRrfJkFqeSzCo","7:30pm","Saturday","9am","7:30pm","Friday","9am","7:30pm","Thursday","9am","7:30pm","Wednesday","9am","7:30pm","Tuesday","9am","7:30pm","Monday","9am","7:30pm","Sunday","9am","7:30pm","Saturday","9am","34704","48","İstanbul","Yunus Emre Cd No:36","Emine Kalkan Güzellik Merkezi","4.6",
"Cımbız Güzellik Salonu, Bostancı Ş. Günaltay Caddesi & Forsa Sokak Aydınalp Apt, D:27/1, 34742 Şenesenevler/Kadıköy/Kadıköy/İstanbul, Türkiye","Şenesenevler/Kadıköy/Kadıköy","TR",,"0x14cac6ffeb628267:0x1b56503c3fd11baf","/g/11g6mg_hv7","40.9617607","29.0938628","Bostancı Ş. Günaltay Caddesi & Forsa Sokak Aydınalp Apt, D:27/1","+902164451475","(0216) 445 14 75","ChIJZ4Ji6__GyhQRrxvRPzxQVhs","7:30pm","Saturday","9:30am","7:30pm","Friday","9:30am","7:30pm","Thursday","9:30am","7:30pm","Wednesday","9:30am","7:30pm","Tuesday","9:30am","7:30pm","Monday","9:30am",,"Sunday",,"7:30pm","Saturday","9:30am","34742","19","İstanbul","Bostancı Ş. Günaltay Caddesi & Forsa Sokak Aydınalp Apt, D:27/1","Cımbız Güzellik Salonu","4.9",
"Shima Clinical Güzellik Salonu | Cilt Bakımı | İpek Kirpik | Lazer Epilasyon | Microblading, Osmanağa Mah. Bahariye Cad. Harunoğlu Pasajı No:7-11 Kat:2, 34714 Kadıköy/İstanbul, Türkiye","Kadıköy","TR",,"0x14cab928ad932f3d:0x2fa1efaf0be9e68c","/g/11g0gr_54m","40.9894782","29.0289394","Osmanağa Mah. Bahariye Cad. Harunoğlu Pasajı No:7-11 Kat:2","+905051183758","0505 118 37 58","ChIJPS-TrSi5yhQRjObpC6_voS8",,"Saturday","Eid al-Adha hours","7:30pm","Friday","10am","7:30pm","Thursday","10am","7:30pm","Wednesday","10am","7:30pm","Tuesday","10am","7:30pm","Monday","10am",,"Sunday",,,"Saturday","Eid al-Adha hours","34714","186","İstanbul","Osmanağa Mah. Bahariye Cad. Harunoğlu Pasajı No:7-11 Kat:2","Shima Clinical Güzellik Salonu | Cilt Bakımı | İpek Kirpik | Lazer Epilasyon | Microblading","4.6",
"LEYLA AKYOL GÜZELLİK, Mimar Sinan, Abdülkerim Paşa Sk. No:3 D:6, 34000 Üsküdar/İstanbul, Türkiye","Üsküdar","TR",,"0x14cab7e9436552b9:0x1fd2807f45635835","/g/11qgsk6pvj","41.025114","29.016271","Abdülkerim Paşa Sk. No:3 D:6","+905336235744","0533 623 57 44","ChIJuVJlQ-m3yhQRNVhjRX-A0h8","9pm","Saturday","10am","8:30pm","Friday","10am","8:30pm","Thursday","10am","8:30pm","Wednesday","10am","8:30pm","Tuesday","10am","8:30pm","Monday","10am",,"Sunday",,"9pm","Saturday","10am","34000","134","İstanbul","Abdülkerim Paşa Sk. No:3 D:6","LEYLA AKYOL GÜZELLİK","4.5",
"Bloomshine Güzellik Salonu, Söğütlüçeşme Cad, Söğütlü Çayır Sok. No:16/C - 93/A, 34716 Kadıköy/İstanbul, Türkiye","Kadıköy","TR",,"0x14cab95f928c1d75:0xb743d6286bdd8f2d","/g/11tj38g36b","40.9913522","29.0306449","Söğütlüçeşme Cad, Söğütlü Çayır Sok. No:16/C - 93/A","+905523015153","0552 301 51 53","ChIJdR2Mkl-5yhQRLY_dayjWQ7c","7pm","Saturday","9am","7pm","Friday","9am","7pm","Thursday","9am","7pm","Wednesday","9am","7pm","Tuesday","9am","7pm","Monday","9am",,"Sunday",,"7pm","Saturday","9am","34716","56","İstanbul","Söğütlüçeşme Cad, Söğütlü Çayır Sok. No:16/C - 93/A","Bloomshine Güzellik Salonu","3.8",
"ESRA UYAR GÜZELLİK SALONU, Bostancı 514, 34744 Kadıköy/İstanbul, Türkiye","Kadıköy","TR",,"0x14cac79d499957d3:0xf3d88b372f8e387e","/g/11f6xyjf31","40.9546655","29.0922918","Bostancı 514","+905323590789","0532 359 07 89","ChIJ01eZSZ3HyhQRfjiOLzeL2PM","8pm","Saturday","9am","8pm","Friday","9am","8pm","Thursday","9am","8pm","Wednesday","9am","8pm","Tuesday","9am","8pm","Monday","9am",,"Sunday",,"8pm","Saturday","9am","34744","127","İstanbul","Bostancı 514","ESRA UYAR GÜZELLİK SALONU","4.7",
"Mint Güzellik Salonu, Erenköy, Eralp Sk. No:8, 34738 Kadıköy/İstanbul, Türkiye","Kadıköy","TR",,"0x14cac7a72883cacb:0x3784b626752a2cfa","/g/11c749k6wr","40.9697464","29.0758288","Eralp Sk. No:8","+902163557359","(0216) 355 73 59","ChIJy8qDKKfHyhQR-iwqdSa2hDc","7pm","Saturday","9am","7pm","Friday","9am","7pm","Thursday","9am","7pm","Wednesday","9am","7pm","Tuesday","9am","7pm","Monday","9am",,"Sunday",,"7pm","Saturday","9am","34738","13","İstanbul","Eralp Sk. No:8","Mint Güzellik Salonu","4.7",
"Du-Du Güzellik Salonu, Bostancı, Dar Yol Sk. Güzide Apt No:35 Kat:2 Daire:1, 34744 Kadıköy/İstanbul, Türkiye","Kadıköy","TR",,"0x14cac756d2835181:0xfec59479ca5f4e88","/g/11sbvvr7q8","40.9604289","29.0934832","Dar Yol Sk. Güzide Apt No:35 Kat:2 Daire:1","+905325295067","0532 529 50 67","ChIJgVGD0lbHyhQRiE5fynmUxf4","7pm","Saturday","10am","7pm","Friday","10am","7pm","Thursday","10am","7pm","Wednesday","10am","7pm","Tuesday","10am","7pm","Monday","10am",,"Sunday",,"7pm","Saturday","10am","34744","29","İstanbul","Dar Yol Sk. Güzide Apt No:35 Kat:2 Daire:1","Du-Du Güzellik Salonu","4.6",
"AYS Güzellik Bakım, 19 Mayıs, Şemsettin Günaltay Cd. Ekinciler Apt No.140 D.4, 34744 Kadıköy/İstanbul, Türkiye","Kadıköy","TR",,"0x14cabb91f157bc45:0x9948f85e03edf0dc","/g/11kj441mqh","40.9684682","29.0855433","Şemsettin Günaltay Cd. Ekinciler Apt No.140 D.4","+905456827764","0545 682 77 64","ChIJRbxX8ZG7yhQR3PDtA174SJk","7pm","Saturday","10am","7pm","Friday","10am","7pm","Thursday","10am","7pm","Wednesday","10am","7pm","Tuesday","10am","7pm","Monday","10am",,"Sunday",,"7pm","Saturday","10am","34744","19","İstanbul","Şemsettin Günaltay Cd. Ekinciler Apt No.140 D.4","AYS Güzellik Bakım","5",
"Golden Angels Aesthetic & Beauty Salon / Necati ÇINAR, Bağlarbaşı, Atatürk Cd. No:20/1, 34844 Maltepe/İstanbul, Türkiye","Maltepe","TR",,"0x14cac6afa0d1fa23:0xf455c64ef5f8766e","/g/11ckkywx5x","40.9233456","29.1302477","Atatürk Cd. No:20/1","+902163053200","(0216) 305 32 00","ChIJI_rRoK_GyhQRbnb49U7GVfQ","7pm","Saturday","10am","7pm","Saturday","10am",,,,,,,,,,,,,,,,,,,"34844",,"İstanbul","Atatürk Cd. No:20/1","Golden Angels Aesthetic & Beauty Salon / Necati ÇINAR",,
"Buz Lazer | Sahra Bulut Estetik - Suadiye, Buz Lazer | Sahra Bulut Estetik, Bostancı, Bağdat Cad. No:460/9, 34744 Kadıköy/İstanbul, Türkiye","Kadıköy","TR",,"0x14cac70482f5abef:0x5200c0c191c79ed7","/g/11d_dwpshb","40.957254","29.0867188","Buz Lazer | Sahra Bulut Estetik, Bağdat Cad. No:460/9","+905423022302","0542 302 23 02","ChIJ76v1ggTHyhQR157HkcHAAFI","9pm","Saturday","9:30am","9pm","Saturday","9:30am",,,,,,,,,,,,,,,,,,,"34744",,"İstanbul","Buz Lazer | Sahra Bulut Estetik, Bağdat Cad. No:460/9","Buz Lazer | Sahra Bulut Estetik - Suadiye",,
"Lunas Güzellik Salonu, Göztepe, Rıdvanpaşa Sok. No:27/A, 34730 Kadıköy/İstanbul, Türkiye","Kadıköy","TR",,"0x14cac7872cfd4ef9:0xbe64f47de1c9d5c5","/g/11mrdp0571","40.9785793","29.0711769","Rıdvanpaşa Sok. No:27/A","+905335425862","0533 542 58 62","ChIJ-U79LIfHyhQRxdXJ4X30ZL4","7pm","Saturday","9am","7pm","Saturday","9am",,,,,,,,,,,,,,,,,,,"34730",,"İstanbul","Rıdvanpaşa Sok. No:27/A","Lunas Güzellik Salonu",,
"Furkan Gültekin Kuaför ve Güzellik Merkezi, Altayçeşme, Oba Çk. 4a, 34854 Maltepe/İstanbul, Türkiye","Maltepe","TR",,"0x14cac783d3aa975d:0xcfdec043b0d1a5e1","/g/11ny2l285_","40.9363471","29.123275","Oba Çk. 4a","+905305732442","0530 573 24 42","ChIJXZeq04PHyhQR4aXRsEPA3s8","8pm","Saturday","8:45am","8pm","Saturday","8:45am",,,,,,,,,,,,,,,,,,,"34854",,"İstanbul","Oba Çk. 4a","Furkan Gültekin Kuaför ve Güzellik Merkezi",,
"Gül&De Beauty Güzellik Salonu Lazer Epilasyon Merkezi, Feyzullah, Plaj Yolu Sk. No:2 D:4C, 34200 Maltepe/İstanbul, Türkiye","Maltepe","TR",,"0x14cac708296a0603:0x7d9fadd980703272","/g/11txq5mszt","40.9261882","29.1293293","Plaj Yolu Sk. No:2 D:4C","+905459459555","0545 945 95 55","ChIJAwZqKQjHyhQRcjJwgNmtn30","7pm","Saturday","9am","7pm","Saturday","9am",,,,,,,,,,,,,,,,,,,"34200",,"İstanbul","Plaj Yolu Sk. No:2 D:4C","Gül&De Beauty Güzellik Salonu Lazer Epilasyon Merkezi",,
"ESTEELITTA GUZELLIK SALONU, Çınar, Bağdat Cad. No 195/12, 34841 Maltepe/İstanbul, Türkiye","Maltepe","TR",,"0x14cac737c30e15f5:0x6858ac9086624726","/g/11mw7qmgbv","40.9433044","29.1136994","Bağdat Cad. No 195/12","+905305922416","0530 592 24 16","ChIJ9RUOwzfHyhQRJkdihpCsWGg","7:30pm","Saturday","9:30am","7:30pm","Saturday","9:30am",,,,,,,,,,,,,,,,,,,"34841",,"İstanbul","Bağdat Cad. No 195/12","ESTEELITTA GUZELLIK SALONU",,
"Espina Güzellik, İdealtepe, Bağdat Cad. No:247, 34840 Maltepe/İstanbul, Türkiye","Maltepe","TR",,"0x14cac6fb20d7e805:0x66f6bd39c49a410a","/g/11c3vq_cyq","40.9382513","29.1191504","Bağdat Cad. No:247","+902163662526","(0216) 366 25 26","ChIJBejXIPvGyhQRCkGaxDm99mY","7:30pm","Saturday","10am","7:30pm","Saturday","10am",,,,,,,,,,,,,,,,,,,"34840",,"İstanbul","Bağdat Cad. No:247","Espina Güzellik",,
"Golden Güzellik Maltepe - Lazer Epilasyon, Cilt Bakımı, Güzellik Salonu, Nefes Plaza, Feyzullah, Bağdat Cad. No:270 Kat:5 D:411, 34840 Maltepe/İstanbul, Türkiye","Maltepe","TR",,"0x14cac74ed41edc0d:0x3da8b8966b7cda9f","/g/11sb4zzvgk","40.9337189","29.1259824","Nefes Plaza, Bağdat Cad. No:270 Kat:5 D:411","+902167598102","(0216) 759 81 02","ChIJDdwe1E7HyhQRn9p8a5a4qD0","7pm","Saturday","9am","7pm","Saturday","9am",,,,,,,,,,,,,,,,,,,"34840",,"İstanbul","Nefes Plaza, Bağdat Cad. No:270 Kat:5 D:411","Golden Güzellik Maltepe - Lazer Epilasyon, Cilt Bakımı, Güzellik Salonu",,
"Maltepe Beauty Ay Güzellik Merkezi, Feyzullah, Krizantem Sk. 8/B, 34843 Maltepe/İstanbul, Türkiye","Maltepe","TR",,"0x14cac77eb79dc14d:0x7e382f81fed35d6","/g/11ssh7z8xw","40.9240142","29.1299013","Krizantem Sk. 8/B","+908504808050","0850 480 8050","ChIJTcGdt37HyhQR1jXtH_iC4wc","7pm","Saturday","9am","7pm","Saturday","9am",,,,,,,,,,,,,,,,,,,"34843",,"İstanbul","Krizantem Sk. 8/B","Maltepe Beauty Ay Güzellik Merkezi",,
"Refika Güzellik Merkezi, Kayışdağı Caddesi, Küçükbakkalköy, Başar Sk. No:12-14, 34750 Ataşehir/İstanbul, Türkiye","Ataşehir","TR",,"0x14cac9f070322aef:0x725b4fde42ef6ca3","/g/11h0cdz33t","40.9805486","29.105448","Kayışdağı Caddesi, Başar Sk. No:12-14","+905321658889","0532 165 88 89","ChIJ7yoycPDJyhQRo2zvQt5PW3I","7pm","Saturday","10am","7pm","Friday","10am","7pm","Thursday","10am","7pm","Wednesday","10am","7pm","Tuesday","10am",,"Monday",,,"Sunday",,"7pm","Saturday","10am","34750","1837","İstanbul","Kayışdağı Caddesi, Başar Sk. No:12-14","Refika Güzellik Merkezi","4.9",
"Asena Agda Ve Guzellik Salonu, guntas apt, Suadiye, Beyaz Gül Sk. no21 kat2 d2, 34742 Kadıköy/İstanbul, Türkiye","Kadıköy","TR",,"0x14cac72fd78f2547:0x54a11173037968dd","/g/11ggzcv8fp","40.9621569","29.0913807","guntas apt, Beyaz Gül Sk. no21 kat2 d2","+905423781448","0542 378 14 48","ChIJRyWP1y_HyhQR3Wh5A3MRoVQ","7pm","Saturday","9am","7pm","Friday","9am","7pm","Thursday","9am","7pm","Wednesday","9am","7pm","Tuesday","9am","7pm","Monday","9am",,"Sunday",,"7pm","Saturday","9am","34742","30","İstanbul","guntas apt, Beyaz Gül Sk. no21 kat2 d2","Asena Agda Ve Guzellik Salonu","4.9",
